station_id,event_time,outdoor_temperature,outdoor_humidity,dew_point
195790,2024-11-01 18:36:00.000000 UTC,24.833333333333332,89,73.0
195790,2024-11-01 18:46:00.000000 UTC,25.222222222222225,89,74.0
195790,2024-11-01 19:00:01.000000 UTC,25.555555555555557,89,75.0
195790,2024-11-01 19:06:01.000000 UTC,25.777777777777782,90,75.0
195790,2024-11-01 19:20:01.000000 UTC,26.166666666666664,89,76.0
195790,2024-11-01 19:25:02.000000 UTC,26.388888888888889,89,76.0
195790,2024-11-01 19:40:01.000000 UTC,26.722222222222218,87,76.0
195790,2024-11-01 19:50:00.000000 UTC,27.277777777777775,85,76.0
195790,2024-11-01 20:00:00.000000 UTC,27.666666666666668,83,76.0
195790,2024-11-01 20:05:59.000000 UTC,27.722222222222225,83,76.0
195790,2024-11-01 20:20:01.000000 UTC,27.944444444444443,82,76.0
195790,2024-11-01 20:25:59.000000 UTC,27.944444444444443,82,76.0
195790,2024-11-01 20:40:00.000000 UTC,28.222222222222221,81,76.0
195790,2024-11-01 20:55:00.000000 UTC,28.222222222222221,79,76.0
195790,2024-11-01 21:15:59.000000 UTC,28.555555555555557,79,76.0
195790,2024-11-01 21:30:00.000000 UTC,28.444444444444443,79,76.0
195790,2024-11-01 21:40:00.000000 UTC,28.722222222222221,79,77.0
195790,2024-11-01 21:46:01.000000 UTC,28.722222222222221,77,76.0
195790,2024-11-01 22:00:02.000000 UTC,28.833333333333332,75,75.0
195790,2024-11-01 22:05:00.000000 UTC,28.944444444444443,76,76.0
195790,2024-11-01 22:20:00.000000 UTC,28.944444444444443,73,75.0
195790,2024-11-01 22:30:00.000000 UTC,29.166666666666668,72,75.0
195790,2024-11-01 22:40:00.000000 UTC,29.166666666666668,72,75.0
195790,2024-11-01 22:50:00.000000 UTC,29.166666666666668,73,75.0
195790,2024-11-01 23:00:01.000000 UTC,29.222222222222221,73,75.0
195790,2024-11-01 23:05:00.000000 UTC,29.222222222222221,73,75.0
195790,2024-11-01 23:15:59.000000 UTC,29.277777777777779,74,76.0
195790,2024-11-01 23:30:01.000000 UTC,29.111111111111111,73,75.0
195790,2024-11-02 00:00:00.000000 UTC,29.111111111111111,73,75.0
195790,2024-11-02 00:10:01.000000 UTC,29.111111111111111,73,75.0
195790,2024-11-02 00:16:01.000000 UTC,28.888888888888889,73,75.0
195790,2024-11-02 00:30:00.000000 UTC,29.333333333333332,73,75.0
195790,2024-11-02 00:40:01.000000 UTC,29.277777777777779,73,75.0
195790,2024-11-02 00:45:01.000000 UTC,29.222222222222221,75,76.0
195790,2024-11-02 01:00:01.000000 UTC,29.111111111111111,72,74.0
195790,2024-11-02 01:05:00.000000 UTC,29.0,73,75.0
195790,2024-11-02 01:20:01.000000 UTC,29.333333333333332,73,75.0
195790,2024-11-02 01:26:01.000000 UTC,29.222222222222221,74,76.0
195790,2024-11-02 01:50:00.000000 UTC,28.944444444444443,75,75.0
195790,2024-11-02 02:00:00.000000 UTC,29.055555555555557,76,76.0
195790,2024-11-02 02:06:01.000000 UTC,29.055555555555557,75,76.0
195790,2024-11-02 02:20:02.000000 UTC,29.0,76,76.0
195790,2024-11-02 02:30:02.000000 UTC,29.222222222222221,74,76.0
195790,2024-11-02 02:40:03.000000 UTC,29.055555555555557,73,75.0
195790,2024-11-02 02:45:02.000000 UTC,28.944444444444443,74,75.0
195790,2024-11-02 03:00:03.000000 UTC,28.888888888888889,74,75.0
195790,2024-11-02 03:10:02.000000 UTC,28.777777777777779,72,74.0
195790,2024-11-02 03:20:01.000000 UTC,28.888888888888889,72,74.0
195790,2024-11-02 03:35:01.000000 UTC,28.777777777777779,72,74.0
195790,2024-11-02 03:45:01.000000 UTC,28.555555555555557,72,74.0
195790,2024-11-02 03:56:01.000000 UTC,28.444444444444443,71,73.0
195790,2024-11-02 04:05:02.000000 UTC,28.333333333333332,70,72.0
195790,2024-11-02 04:16:01.000000 UTC,28.111111111111107,72,73.0
195790,2024-11-02 04:30:01.000000 UTC,27.944444444444443,75,74.0
195790,2024-11-02 04:40:01.000000 UTC,27.666666666666668,74,73.0
195790,2024-11-02 10:40:02.000000 UTC,25.666666666666668,86,74.0
195790,2024-11-02 10:50:02.000000 UTC,25.833333333333332,86,74.0
195790,2024-11-02 11:00:02.000000 UTC,25.944444444444443,86,74.0
195790,2024-11-02 11:10:03.000000 UTC,26.0,85,74.0
195790,2024-11-02 11:15:03.000000 UTC,26.055555555555557,85,74.0
195790,2024-11-02 11:25:03.000000 UTC,26.055555555555557,85,74.0
195790,2024-11-02 11:35:02.000000 UTC,25.833333333333332,84,73.0
195790,2024-11-02 11:45:03.000000 UTC,25.500000000000004,85,73.0
195790,2024-11-02 11:55:03.000000 UTC,25.444444444444443,85,73.0
195790,2024-11-02 12:05:58.000000 UTC,25.333333333333329,86,73.0
195790,2024-11-02 12:15:58.000000 UTC,25.333333333333329,87,74.0
195790,2024-11-02 12:26:58.000000 UTC,25.666666666666668,86,74.0
195790,2024-11-02 12:36:58.000000 UTC,25.388888888888889,88,74.0
195790,2024-11-02 12:45:58.000000 UTC,25.388888888888889,89,74.0
195790,2024-11-02 13:00:00.000000 UTC,25.888888888888886,88,75.0
195790,2024-11-02 13:05:58.000000 UTC,25.944444444444443,88,75.0
195790,2024-11-02 13:15:58.000000 UTC,25.833333333333332,88,75.0
195790,2024-11-02 13:25:58.000000 UTC,25.166666666666668,89,74.0
195790,2024-11-02 13:36:19.000000 UTC,24.944444444444446,91,74.0
195790,2024-11-02 13:40:57.000000 UTC,24.833333333333332,90,74.0
195790,2024-11-02 13:56:58.000000 UTC,24.277777777777779,91,73.0
195790,2024-11-02 14:06:57.000000 UTC,23.944444444444443,91,72.0
195790,2024-11-02 14:16:58.000000 UTC,23.833333333333336,92,73.0
195790,2024-11-02 14:25:59.000000 UTC,23.888888888888889,92,73.0
195790,2024-11-02 14:36:00.000000 UTC,23.666666666666664,92,72.0
195790,2024-11-02 14:46:58.000000 UTC,23.5,92,72.0
195790,2024-11-02 14:55:59.000000 UTC,23.388888888888886,92,72.0
195790,2024-11-02 15:05:59.000000 UTC,23.333333333333332,93,72.0
195790,2024-11-02 15:11:59.000000 UTC,23.333333333333332,93,72.0
195790,2024-11-02 15:25:27.000000 UTC,23.277777777777782,93,72.0
195790,2024-11-02 15:35:00.000000 UTC,23.222222222222221,93,72.0
195790,2024-11-02 15:46:15.000000 UTC,23.055555555555557,93,71.0
195790,2024-11-02 15:51:00.000000 UTC,23.055555555555557,93,71.0
195790,2024-11-02 16:10:00.000000 UTC,22.944444444444443,93,71.0
195790,2024-11-02 16:30:00.000000 UTC,22.666666666666668,93,71.0
195790,2024-11-02 16:40:01.000000 UTC,22.666666666666668,93,71.0
195790,2024-11-02 17:10:00.000000 UTC,22.722222222222225,93,71.0
195790,2024-11-02 17:15:59.000000 UTC,22.888888888888889,94,71.0
195790,2024-11-02 17:25:59.000000 UTC,24.0,95,74.0
195790,2024-11-02 17:46:00.000000 UTC,24.444444444444443,94,74.0
195790,2024-11-02 18:00:01.000000 UTC,24.611111111111111,92,74.0
195790,2024-11-02 18:00:59.000000 UTC,24.666666666666671,92,74.0
195790,2024-11-02 18:15:00.000000 UTC,25.0,91,74.0
195790,2024-11-02 18:25:59.000000 UTC,25.388888888888889,91,75.0
195790,2024-11-02 18:35:00.000000 UTC,25.777777777777782,90,75.0
195790,2024-11-02 18:45:59.000000 UTC,26.277777777777779,88,76.0
195790,2024-11-02 18:55:59.000000 UTC,26.5,87,76.0
195790,2024-11-02 19:00:58.000000 UTC,26.611111111111114,87,76.0
195790,2024-11-02 19:20:00.000000 UTC,26.999999999999996,85,76.0
195790,2024-11-02 19:25:59.000000 UTC,27.166666666666671,84,76.0
195790,2024-11-02 19:40:00.000000 UTC,27.5,84,76.0
195790,2024-11-02 19:45:59.000000 UTC,27.444444444444446,83,76.0
195790,2024-11-02 20:00:00.000000 UTC,27.666666666666668,84,77.0
195790,2024-11-02 20:06:00.000000 UTC,27.722222222222225,84,77.0
195790,2024-11-02 20:20:00.000000 UTC,28.055555555555557,84,77.0
195790,2024-11-02 20:30:00.000000 UTC,28.277777777777782,83,77.0
195790,2024-11-02 20:40:01.000000 UTC,28.388888888888886,81,77.0
195790,2024-11-02 20:45:01.000000 UTC,28.722222222222221,80,77.0
195790,2024-11-02 21:00:01.000000 UTC,28.722222222222221,81,77.0
195790,2024-11-02 21:06:00.000000 UTC,28.611111111111111,81,77.0
195790,2024-11-02 21:15:59.000000 UTC,27.777777777777779,84,77.0
195790,2024-11-02 21:30:00.000000 UTC,27.388888888888889,86,77.0
195790,2024-11-02 21:40:00.000000 UTC,27.722222222222225,85,77.0
195790,2024-11-02 21:45:59.000000 UTC,27.777777777777779,84,77.0
195790,2024-11-02 21:56:00.000000 UTC,27.777777777777779,85,77.0
195790,2024-11-02 22:10:01.000000 UTC,28.000000000000004,83,77.0
195790,2024-11-02 22:20:01.000000 UTC,28.611111111111111,82,78.0
195790,2024-11-02 22:20:59.000000 UTC,28.611111111111111,82,78.0
195790,2024-11-02 22:35:00.000000 UTC,28.555555555555557,82,77.0
195790,2024-11-02 22:45:00.000000 UTC,28.666666666666668,82,78.0
195790,2024-11-02 23:15:58.000000 UTC,28.888888888888889,81,78.0
195790,2024-11-02 23:20:58.000000 UTC,28.777777777777779,81,77.0
195790,2024-11-02 23:36:59.000000 UTC,28.388888888888886,82,77.0
195790,2024-11-02 23:45:58.000000 UTC,28.333333333333332,82,77.0
195790,2024-11-02 23:55:59.000000 UTC,28.277777777777782,83,77.0
195790,2024-11-03 00:05:00.000000 UTC,28.444444444444443,83,78.0
195790,2024-11-03 00:16:58.000000 UTC,28.222222222222221,82,77.0
195790,2024-11-03 00:26:59.000000 UTC,28.722222222222221,83,78.0
195790,2024-11-03 00:35:00.000000 UTC,28.444444444444443,81,77.0
195790,2024-11-03 00:50:00.000000 UTC,29.0,81,78.0
195790,2024-11-03 01:00:00.000000 UTC,28.333333333333332,83,77.0
195790,2024-11-03 01:20:01.000000 UTC,28.277777777777782,82,77.0
195790,2024-11-03 01:30:01.000000 UTC,28.388888888888886,82,77.0
195790,2024-11-03 01:40:00.000000 UTC,28.666666666666668,80,77.0
195790,2024-11-03 01:56:00.000000 UTC,28.888888888888889,81,78.0
195790,2024-11-03 02:10:02.000000 UTC,28.333333333333332,82,77.0
195790,2024-11-03 02:20:02.000000 UTC,28.000000000000004,83,77.0
195790,2024-11-03 02:30:01.000000 UTC,27.888888888888889,83,77.0
195790,2024-11-03 02:40:02.000000 UTC,27.833333333333329,83,77.0
195790,2024-11-03 03:06:00.000000 UTC,27.722222222222225,84,77.0
195790,2024-11-03 03:20:01.000000 UTC,27.666666666666668,84,77.0
195790,2024-11-03 03:25:00.000000 UTC,27.666666666666668,84,77.0
195790,2024-11-03 03:40:00.000000 UTC,27.555555555555554,85,77.0
195790,2024-11-03 03:50:00.000000 UTC,27.5,85,77.0
195790,2024-11-03 04:05:00.000000 UTC,27.444444444444446,86,77.0
195790,2024-11-03 04:20:00.000000 UTC,27.5,86,77.0
195790,2024-11-03 04:30:00.000000 UTC,27.5,86,77.0
195790,2024-11-03 04:46:01.000000 UTC,27.5,85,77.0
195790,2024-11-03 05:10:01.000000 UTC,27.388888888888889,86,77.0
195790,2024-11-03 05:20:02.000000 UTC,27.388888888888889,86,77.0
195790,2024-11-03 05:30:01.000000 UTC,27.388888888888889,86,77.0
195790,2024-11-03 05:35:05.000000 UTC,27.333333333333332,86,77.0
195790,2024-11-03 05:50:01.000000 UTC,27.277777777777775,86,77.0
195790,2024-11-03 06:06:03.000000 UTC,27.166666666666671,87,77.0
195790,2024-11-03 06:15:03.000000 UTC,27.166666666666671,87,77.0
195790,2024-11-03 06:30:00.000000 UTC,27.055555555555557,87,77.0
195790,2024-11-03 06:35:02.000000 UTC,27.055555555555557,87,77.0
195790,2024-11-03 06:45:00.000000 UTC,27.055555555555557,87,77.0
195790,2024-11-03 07:10:01.000000 UTC,26.944444444444443,87,76.0
195790,2024-11-03 07:20:02.000000 UTC,26.944444444444443,87,76.0
195790,2024-11-03 07:26:03.000000 UTC,26.944444444444443,87,76.0
195790,2024-11-03 07:50:03.000000 UTC,26.888888888888893,87,76.0
195790,2024-11-03 07:55:02.000000 UTC,26.888888888888893,87,76.0
195790,2024-11-03 08:05:01.000000 UTC,26.944444444444443,87,76.0
195790,2024-11-03 08:11:01.000000 UTC,26.944444444444443,87,76.0
195790,2024-11-03 08:30:04.000000 UTC,26.944444444444443,87,76.0
195790,2024-11-03 08:40:02.000000 UTC,26.944444444444443,87,76.0
195790,2024-11-03 08:50:01.000000 UTC,26.944444444444443,87,76.0
195790,2024-11-03 09:00:03.000000 UTC,26.888888888888893,88,77.0
195790,2024-11-03 09:05:03.000000 UTC,26.888888888888893,88,77.0
195790,2024-11-03 09:20:03.000000 UTC,26.777777777777779,89,77.0
195790,2024-11-03 09:50:03.000000 UTC,26.611111111111114,87,76.0
195790,2024-11-03 09:56:03.000000 UTC,26.555555555555557,87,76.0
195790,2024-11-03 10:06:01.000000 UTC,26.555555555555557,88,76.0
195790,2024-11-03 10:20:02.000000 UTC,26.333333333333336,86,75.0
195790,2024-11-03 10:40:02.000000 UTC,25.888888888888886,86,74.0
195790,2024-11-03 10:45:02.000000 UTC,25.888888888888886,87,75.0
195790,2024-11-03 10:56:01.000000 UTC,25.888888888888886,87,75.0
195790,2024-11-03 11:05:58.000000 UTC,26.055555555555557,88,75.0
195790,2024-11-03 11:15:58.000000 UTC,26.222222222222221,88,75.0
195790,2024-11-03 11:26:58.000000 UTC,26.222222222222221,88,75.0
195790,2024-11-03 11:35:59.000000 UTC,26.222222222222221,88,75.0
195790,2024-11-03 11:45:58.000000 UTC,26.222222222222221,88,75.0
195790,2024-11-03 11:55:59.000000 UTC,26.222222222222221,88,75.0
195790,2024-11-03 12:05:58.000000 UTC,26.222222222222221,88,75.0
195790,2024-11-03 12:15:59.000000 UTC,26.222222222222221,88,75.0
195790,2024-11-03 12:25:59.000000 UTC,26.277777777777779,89,76.0
195790,2024-11-03 12:36:58.000000 UTC,26.333333333333336,90,76.0
195790,2024-11-03 12:45:59.000000 UTC,26.333333333333336,90,76.0
195790,2024-11-03 12:51:58.000000 UTC,26.277777777777779,89,76.0
195790,2024-11-03 13:01:55.000000 UTC,26.277777777777779,89,76.0
195790,2024-11-03 13:10:55.000000 UTC,26.277777777777779,89,76.0
195790,2024-11-03 13:26:54.000000 UTC,26.277777777777779,89,76.0
195790,2024-11-03 13:35:56.000000 UTC,26.277777777777779,89,76.0
195790,2024-11-03 13:40:55.000000 UTC,26.333333333333336,90,76.0
195790,2024-11-03 13:55:56.000000 UTC,26.166666666666664,90,76.0
195790,2024-11-03 14:05:54.000000 UTC,26.166666666666664,90,76.0
195790,2024-11-03 14:16:55.000000 UTC,26.166666666666664,90,76.0
195790,2024-11-03 14:26:54.000000 UTC,26.166666666666664,90,76.0
195790,2024-11-03 14:35:54.000000 UTC,26.166666666666664,90,76.0
195790,2024-11-03 14:46:55.000000 UTC,26.166666666666664,90,76.0
195790,2024-11-03 14:55:54.000000 UTC,26.166666666666664,90,76.0
195790,2024-11-03 15:06:54.000000 UTC,25.944444444444443,91,76.0
195790,2024-11-03 15:15:55.000000 UTC,25.888888888888886,91,76.0
195790,2024-11-03 15:26:55.000000 UTC,25.833333333333332,91,76.0
195790,2024-11-03 15:31:54.000000 UTC,25.777777777777782,91,76.0
195790,2024-11-03 15:45:55.000000 UTC,25.777777777777782,91,76.0
195790,2024-11-03 15:55:56.000000 UTC,25.777777777777782,91,76.0
195790,2024-11-03 16:05:53.000000 UTC,25.833333333333332,91,76.0
195790,2024-11-03 16:16:55.000000 UTC,25.777777777777782,91,76.0
195790,2024-11-03 16:25:56.000000 UTC,25.833333333333332,91,76.0
195790,2024-11-03 16:36:55.000000 UTC,25.777777777777782,91,76.0
195790,2024-11-03 16:46:56.000000 UTC,25.777777777777782,91,76.0
195790,2024-11-03 16:55:54.000000 UTC,25.777777777777782,92,76.0
195790,2024-11-03 17:05:55.000000 UTC,25.722222222222221,91,76.0
195790,2024-11-03 17:15:54.000000 UTC,25.666666666666668,91,75.0
195790,2024-11-03 17:20:55.000000 UTC,25.666666666666668,92,76.0
195790,2024-11-03 17:35:55.000000 UTC,25.611111111111107,92,76.0
195790,2024-11-03 17:40:54.000000 UTC,25.611111111111107,92,76.0
195790,2024-11-03 17:56:55.000000 UTC,25.500000000000004,92,76.0
195790,2024-11-03 18:00:54.000000 UTC,25.500000000000004,92,76.0
195790,2024-11-03 18:10:54.000000 UTC,25.444444444444443,92,75.0
195790,2024-11-03 18:25:54.000000 UTC,25.555555555555557,92,76.0
195790,2024-11-03 18:35:56.000000 UTC,25.611111111111107,91,75.0
195790,2024-11-03 18:46:55.000000 UTC,26.166666666666664,90,76.0
195790,2024-11-03 18:55:55.000000 UTC,26.5,89,76.0
195790,2024-11-03 19:05:59.000000 UTC,26.722222222222218,89,77.0
195790,2024-11-03 19:15:56.000000 UTC,26.888888888888893,87,76.0
195790,2024-11-03 19:36:57.000000 UTC,27.555555555555554,84,76.0
195790,2024-11-03 19:46:54.000000 UTC,27.5,83,76.0
195790,2024-11-03 19:51:57.000000 UTC,27.666666666666668,82,76.0
195790,2024-11-03 20:05:59.000000 UTC,27.888888888888889,81,76.0
195790,2024-11-03 20:20:00.000000 UTC,28.166666666666668,80,76.0
195790,2024-11-03 20:26:58.000000 UTC,28.222222222222221,80,76.0
195790,2024-11-03 20:36:00.000000 UTC,28.611111111111111,79,76.0
195790,2024-11-03 20:45:58.000000 UTC,28.666666666666668,79,77.0
195790,2024-11-03 20:56:00.000000 UTC,28.833333333333332,79,77.0
195790,2024-11-03 21:05:00.000000 UTC,28.888888888888889,78,77.0
195790,2024-11-03 21:25:00.000000 UTC,28.611111111111111,79,76.0
195790,2024-11-03 21:36:00.000000 UTC,28.777777777777779,79,77.0
195790,2024-11-03 21:40:59.000000 UTC,28.666666666666668,80,77.0
195790,2024-11-03 22:00:01.000000 UTC,28.611111111111111,80,77.0
195790,2024-11-03 22:06:59.000000 UTC,28.722222222222221,80,77.0
195790,2024-11-03 22:15:59.000000 UTC,28.777777777777779,80,77.0
195790,2024-11-03 22:25:00.000000 UTC,28.611111111111111,81,77.0
195790,2024-11-03 22:40:00.000000 UTC,28.777777777777779,80,77.0
195790,2024-11-03 22:45:59.000000 UTC,28.888888888888889,81,78.0
195790,2024-11-03 22:56:00.000000 UTC,29.055555555555557,78,77.0
195790,2024-11-03 23:10:01.000000 UTC,29.222222222222221,78,77.0
195790,2024-11-03 23:20:01.000000 UTC,29.055555555555557,78,77.0
195790,2024-11-03 23:30:00.000000 UTC,29.222222222222221,78,77.0
195790,2024-11-03 23:46:01.000000 UTC,29.055555555555557,79,77.0
195790,2024-11-03 23:55:00.000000 UTC,29.055555555555557,78,77.0
195790,2024-11-04 00:15:13.000000 UTC,29.0,78,77.0
195790,2024-11-04 00:25:59.000000 UTC,29.0,79,77.0
195790,2024-11-04 00:35:59.000000 UTC,29.277777777777779,79,78.0
195790,2024-11-04 00:50:02.000000 UTC,28.888888888888889,78,77.0
195790,2024-11-04 01:00:00.000000 UTC,29.055555555555557,80,78.0
195790,2024-11-04 01:10:01.000000 UTC,29.111111111111111,80,78.0
195790,2024-11-04 01:20:04.000000 UTC,29.055555555555557,79,77.0
195790,2024-11-04 01:25:01.000000 UTC,29.055555555555557,80,78.0
195790,2024-11-04 01:40:01.000000 UTC,28.944444444444443,79,77.0
195790,2024-11-04 01:50:02.000000 UTC,28.888888888888889,80,77.0
195790,2024-11-04 02:00:02.000000 UTC,28.833333333333332,79,77.0
195790,2024-11-04 02:10:00.000000 UTC,28.944444444444443,79,77.0
195790,2024-11-04 02:20:00.000000 UTC,28.888888888888889,80,77.0
195790,2024-11-04 02:26:01.000000 UTC,29.0,78,77.0
195790,2024-11-04 02:35:00.000000 UTC,28.777777777777779,79,77.0
195790,2024-11-04 02:45:01.000000 UTC,28.722222222222221,79,77.0
195790,2024-11-04 02:50:16.000000 UTC,28.777777777777779,80,77.0
195790,2024-11-04 03:10:01.000000 UTC,28.722222222222221,80,77.0
195790,2024-11-04 03:15:59.000000 UTC,28.611111111111111,78,76.0
195790,2024-11-04 03:26:01.000000 UTC,28.444444444444443,79,76.0
195790,2024-11-04 03:35:59.000000 UTC,28.444444444444443,79,76.0
195790,2024-11-04 03:50:00.000000 UTC,28.222222222222221,80,76.0
195790,2024-11-04 03:56:01.000000 UTC,28.222222222222221,80,76.0
195790,2024-11-04 04:10:01.000000 UTC,28.000000000000004,79,75.0
195790,2024-11-04 04:15:00.000000 UTC,27.944444444444443,79,75.0
195790,2024-11-04 04:30:00.000000 UTC,27.722222222222225,80,75.0
195790,2024-11-04 04:40:01.000000 UTC,27.555555555555554,80,75.0
195790,2024-11-04 05:00:01.000000 UTC,27.333333333333332,80,75.0
195790,2024-11-04 05:05:01.000000 UTC,27.277777777777775,81,75.0
195790,2024-11-04 05:15:03.000000 UTC,27.166666666666671,81,75.0
195790,2024-11-04 05:30:01.000000 UTC,26.999999999999996,82,75.0
195790,2024-11-04 05:40:01.000000 UTC,26.999999999999996,82,75.0
195790,2024-11-04 05:50:00.000000 UTC,26.944444444444443,82,75.0
195790,2024-11-04 06:00:02.000000 UTC,26.888888888888893,82,75.0
195790,2024-11-04 06:05:59.000000 UTC,26.888888888888893,81,74.0
195790,2024-11-04 06:20:00.000000 UTC,26.888888888888893,83,75.0
195790,2024-11-04 06:30:00.000000 UTC,26.833333333333332,83,75.0
195790,2024-11-04 06:40:00.000000 UTC,26.777777777777779,83,75.0
195790,2024-11-04 06:45:00.000000 UTC,26.722222222222218,84,75.0
195790,2024-11-04 07:00:02.000000 UTC,26.666666666666668,84,75.0
195790,2024-11-04 07:10:01.000000 UTC,26.555555555555557,85,75.0
195790,2024-11-04 07:20:02.000000 UTC,26.555555555555557,86,75.0
195790,2024-11-04 07:30:01.000000 UTC,26.5,86,75.0
195790,2024-11-04 07:40:01.000000 UTC,26.444444444444443,87,76.0
195790,2024-11-04 07:50:02.000000 UTC,26.333333333333336,87,75.0
195790,2024-11-04 08:00:02.000000 UTC,26.277777777777779,86,75.0
195790,2024-11-04 08:10:00.000000 UTC,26.277777777777779,86,75.0
195790,2024-11-04 08:20:01.000000 UTC,26.277777777777779,86,75.0
195790,2024-11-04 08:30:01.000000 UTC,26.277777777777779,87,75.0
195790,2024-11-04 08:40:01.000000 UTC,26.277777777777779,87,75.0
195790,2024-11-04 08:50:01.000000 UTC,26.222222222222221,87,75.0
195790,2024-11-04 09:00:01.000000 UTC,26.222222222222221,87,75.0
195790,2024-11-04 09:10:00.000000 UTC,26.222222222222221,87,75.0
195790,2024-11-04 09:20:01.000000 UTC,26.166666666666664,87,75.0
195790,2024-11-04 09:30:01.000000 UTC,26.166666666666664,87,75.0
195790,2024-11-04 09:40:01.000000 UTC,26.166666666666664,87,75.0
195790,2024-11-04 09:50:01.000000 UTC,26.166666666666664,87,75.0
195790,2024-11-04 10:00:02.000000 UTC,26.166666666666664,87,75.0
195790,2024-11-04 10:10:01.000000 UTC,26.111111111111111,88,75.0
195790,2024-11-04 10:20:02.000000 UTC,26.111111111111111,88,75.0
195790,2024-11-04 10:30:02.000000 UTC,26.055555555555557,88,75.0
195790,2024-11-04 10:40:02.000000 UTC,26.111111111111111,87,75.0
195790,2024-11-04 10:50:02.000000 UTC,26.055555555555557,88,75.0
195790,2024-11-04 11:00:03.000000 UTC,26.0,88,75.0
195790,2024-11-04 11:10:01.000000 UTC,26.0,88,75.0
195790,2024-11-04 11:20:01.000000 UTC,25.944444444444443,88,75.0
195790,2024-11-04 11:30:01.000000 UTC,25.944444444444443,88,75.0
195790,2024-11-04 11:40:01.000000 UTC,25.944444444444443,88,75.0
195790,2024-11-04 11:50:01.000000 UTC,25.888888888888886,89,75.0
195790,2024-11-04 12:00:02.000000 UTC,25.888888888888886,89,75.0
195790,2024-11-04 12:10:01.000000 UTC,25.777777777777782,89,75.0
195790,2024-11-04 12:20:01.000000 UTC,25.722222222222221,90,75.0
195790,2024-11-04 12:30:02.000000 UTC,25.722222222222221,90,75.0
195790,2024-11-04 12:40:02.000000 UTC,25.666666666666668,90,75.0
195790,2024-11-04 12:50:02.000000 UTC,25.666666666666668,90,75.0
195790,2024-11-04 13:00:03.000000 UTC,25.611111111111107,90,75.0
195790,2024-11-04 13:05:56.000000 UTC,25.611111111111107,90,75.0
195790,2024-11-04 13:15:57.000000 UTC,25.555555555555557,91,75.0
195790,2024-11-04 13:25:57.000000 UTC,25.666666666666668,91,75.0
195790,2024-11-04 13:35:57.000000 UTC,25.666666666666668,91,75.0
195790,2024-11-04 13:45:57.000000 UTC,25.555555555555557,91,75.0
195790,2024-11-04 13:55:57.000000 UTC,25.500000000000004,91,75.0
195790,2024-11-04 14:05:57.000000 UTC,25.555555555555557,91,75.0
195790,2024-11-04 14:15:57.000000 UTC,25.555555555555557,91,75.0
195790,2024-11-04 14:25:57.000000 UTC,25.333333333333329,91,75.0
195790,2024-11-04 14:35:57.000000 UTC,24.888888888888889,91,74.0
195790,2024-11-04 14:45:57.000000 UTC,25.111111111111111,92,75.0
195790,2024-11-04 14:55:57.000000 UTC,25.222222222222225,92,75.0
195790,2024-11-04 15:06:58.000000 UTC,25.333333333333329,92,75.0
195790,2024-11-04 15:15:58.000000 UTC,25.388888888888889,92,75.0
195790,2024-11-04 15:25:58.000000 UTC,25.388888888888889,92,75.0
195790,2024-11-04 15:35:58.000000 UTC,25.388888888888889,92,75.0
195790,2024-11-04 15:45:57.000000 UTC,25.444444444444443,92,75.0
195790,2024-11-04 15:55:58.000000 UTC,25.444444444444443,92,75.0
195790,2024-11-04 16:05:57.000000 UTC,25.388888888888889,92,75.0
195790,2024-11-04 16:15:57.000000 UTC,25.222222222222225,92,75.0
195790,2024-11-04 16:26:56.000000 UTC,25.222222222222225,92,75.0
195790,2024-11-04 16:35:56.000000 UTC,25.166666666666668,92,75.0
195790,2024-11-04 16:45:57.000000 UTC,25.166666666666668,92,75.0
195790,2024-11-04 16:55:57.000000 UTC,25.277777777777779,92,75.0
195790,2024-11-04 17:05:57.000000 UTC,25.444444444444443,91,75.0
195790,2024-11-04 17:15:57.000000 UTC,25.555555555555557,91,75.0
195790,2024-11-04 17:25:57.000000 UTC,25.555555555555557,90,75.0
195790,2024-11-04 17:35:57.000000 UTC,25.500000000000004,90,75.0
195790,2024-11-04 17:45:57.000000 UTC,25.444444444444443,90,75.0
195790,2024-11-04 17:55:57.000000 UTC,25.333333333333329,90,75.0
195790,2024-11-04 18:05:58.000000 UTC,25.222222222222225,91,75.0
195790,2024-11-04 18:15:58.000000 UTC,25.166666666666668,91,75.0
195790,2024-11-04 18:25:59.000000 UTC,25.222222222222225,91,75.0
195790,2024-11-04 18:35:58.000000 UTC,25.222222222222225,91,75.0
195790,2024-11-04 18:45:58.000000 UTC,25.166666666666668,91,75.0
195790,2024-11-04 18:55:58.000000 UTC,25.277777777777779,91,75.0
195790,2024-11-04 19:05:58.000000 UTC,25.555555555555557,92,76.0
195790,2024-11-04 19:15:58.000000 UTC,25.944444444444443,91,76.0
195790,2024-11-04 19:26:57.000000 UTC,26.555555555555557,89,76.0
195790,2024-11-04 19:35:58.000000 UTC,26.833333333333332,89,77.0
195790,2024-11-04 19:45:58.000000 UTC,26.833333333333332,89,77.0
195790,2024-11-04 19:55:58.000000 UTC,27.166666666666671,88,77.0
195790,2024-11-04 20:05:58.000000 UTC,27.166666666666671,88,77.0
195790,2024-11-04 20:15:59.000000 UTC,27.555555555555554,87,77.0
195790,2024-11-04 20:25:58.000000 UTC,27.722222222222225,85,77.0
